question_id,chapter,difficulty,concept,content
045d7fbb-0f58-4d31-9c95-3ec68f1b61d2,chuong-2,0.68,nguyen-tac-chung-bieu-dien-du-lieu,Dữ liệu dạng số được mã hoá theo cách nào sau đây
a657e3f1-b814-4483-96d3-bf070732258d,chuong-2,0.72,nguyen-tac-chung-bieu-dien-du-lieu,Để đưa dữ liệu vào máy thì dữ liệu cần phải ở dạng nào
b4ce5001-3703-4528-ac69-ffa56aaf78dd,chuong-2,0.56,nguyen-tac-chung-bieu-dien-du-lieu,Chuyển số 11001011010.1011 từ hệ nhị phân sang hệ bát phân
748a035b-edfd-4593-a1f0-70533f6a2733,chuong-2,0.92,so-nguyen,Thực hiện phép tính sau rồi đổi kết quả ra hệ thập phân:110101101 xor 011010101
8fe9a3b0-106f-4ac7-b04a-199638bb7497,chuong-2,0.66,he-dem-co-so-r,Thực hiện phép tính sau rồi đổi kết quả ra hệ thập phân:110110 x 100
953f7b5e-6ad9-4f1f-8503-a5849cda26aa,chuong-2,0.46,he-dem-co-so-r,Chuyển số 43BE từ hệ thập lục phân sang hệ bát phân
6b68cccf-6d9c-4ec8-bbfe-b77d9063499a,chuong-2,0.71,he-dem-co-so-r,Chuyển số 43BE từ hệ thập lục phân sang hệ thập phân
e2116fc6-600a-41ad-9061-17f372772433,chuong-2,0.78,he-dem-co-so-r,Chuyển số 0011101101011101.01101010 từ hệ nhị phân sang hệ thập lục phân
1ed4a9db-2f0c-4fd8-a848-dcec05c32749,chuong-2,0.79,he-dem-co-so-r,Chuyển số 3428 từ hệ thập phân sang hệ thập lục phân
99b0c7dd-8625-4104-ba0b-43cb82499e7f,chuong-2,0.82,he-dem-co-so-r,Chuyển số 1101011 từ hệ nhị phân sang hệ thập lục phân
eb20899f-13cb-4429-81dd-a4a56af5c88a,chuong-2,0.93,he-dem-co-so-r,Chuyển số 1764 từ hệ thập phân sang hệ thập lục phân
f28d5e19-d743-4c90-9dd8-8567e37dd5a9,chuong-2,0.57,he-dem-co-so-r,Chuyển số 56 từ hệ bát phân sang hệ nhị phân
77edb6ba-9dd9-40b3-a942-c25b81ba2a67,chuong-2,0.73,he-dem-co-so-r,Chuyển số 56 từ hệ thập phân sang hệ bát phân
943fd385-9edc-4d70-9840-aace650b375b,chuong-2,0.52,he-dem-co-so-r,Chuyển số 167 từ hệ bát phân sang hệ nhị phân
88fbb386-dbe8-4b44-83a1-44bf25b0edc3,chuong-2,0.95,he-dem-co-so-r,Chuyển số 167 từ hệ thập phân sang hệ bát phân
72805390-821a-4873-a17a-a0b06307c779,chuong-2,0.72,he-dem-co-so-r,Chuyển số 167 từ hệ thập phân sang hệ nhị phân
30cd83bc-4aca-49cc-933a-474b3bca4a21,chuong-2,0.58,nguyen-tac-chung-bieu-dien-du-lieu,Dữ liệu dạng kí tự được mã hoá theo cách nào sau đây
b1cddc5d-6a3a-49c6-b593-020f94b2befd,chuong-2,0.64,he-dem-co-so-r,Chuyển số 56 từ hệ thập phân sang hệ nhị phân
fcdffec7-6fdf-45a8-a155-63dfa2168649,chuong-2,0.67,he-dem-co-so-r,Chuyển số 10110110 từ hệ nhị phân sang hệ thập phân
40848b3a-015a-4c64-8e9d-5cd218726386,chuong-2,0.69,he-dem-co-so-r,Chuyển số 101101 từ hệ nhị phân sang hệ thập phân
186cfc30-4a44-4499-a660-9ac5df383f14,chuong-2,0.76,he-dem-co-so-r,Trọng số là gì
5e334e6c-aec7-4470-9a83-5be4bb26dc63,chuong-2,0.43,nguyen-tac-chung-bieu-dien-du-lieu,"Dữ liệu dạng âm thanh, hình ảnh được mã hoá theo cách nào sau đây"
529ac53a-88f7-47f8-b24f-37ea2205218f,chuong-2,0.27,he-dem-co-so-r,Hệ đếm là gì
5d4785b2-7391-4ed7-96b9-31e66f529ed3,chuong-2,0.71,he-dem-co-so-r,Hệ đếm cơ số 10 sử dụng bao nhiêu chữ số
2c8b7305-aa16-4fc9-a2cb-2b0f46910517,chuong-2,0.73,nguyen-tac-chung-bieu-dien-du-lieu,Quy tắc tính giá trị của hệ đếm có số 10
ea548305-a5f2-4ff5-bf08-5d07fe556800,chuong-1,0.48,giai-quyet-bai-toan-tren-mtdt,Phương pháp giải quyết bài toán gồm
b96b0f67-56ba-49b6-a619-69c7f770ef3e,chuong-1,0.24,giai-quyet-bai-toan-tren-mtdt,Khối thoi là khối
43d9a5e4-ffb4-4224-8110-648902976486,chuong-1,0.35,giai-quyet-bai-toan-tren-mtdt,Khối chữ nhật là khối
eea587d1-9998-43b9-b1a8-e47a7b22c3cb,chuong-1,0.50,giai-quyet-bai-toan-tren-mtdt,Khối elip là khối
0bbf0a0b-e6c8-45e9-a242-0d250a6e086d,chuong-1,0.38,giai-quyet-bai-toan-tren-mtdt,Cách biểu diễn nào rõ chức năng khác nhau của các câu lệnh cũng như đem lại cái nhìn dễ hiểu nhất cho người sử dụng
86b4b5d1-110e-4b57-990a-1f4a608ea141,chuong-1,0.40,may-tinh-dien-tu,Thế hệ 2 máy tính có tốc độ tính khoảng bao nhiêu trên giây
ce207116-5777-4e8b-a86d-11fd6483a4d4,chuong-1,0.33,giai-quyet-bai-toan-tren-mtdt,Tính chất của thuật toán bao gồm
96a75562-c998-48d9-817a-c34488112a4f,chuong-1,0.40,giai-quyet-bai-toan-tren-mtdt,Thuật toán là gì
c5550807-c335-4094-8195-11fd9737dd9a,chuong-2,0.58,nguyen-tac-chung-bieu-dien-du-lieu,Quy tắc tính giá trị của hệ đếm cơ số 10
0cfd0f1b-9317-478d-8e30-1d0bdca2453f,chuong-1,0.40,giai-quyet-bai-toan-tren-mtdt,Quy trình giải bài toán theo cách tiếp cận phần mềm gồm các bước
3b545f7e-0fb9-4750-bc63-68859a1c3730,chuong-1,0.21,mang-may-tinh,Mô hình IOS gồm bao nhiêu tầng
8c10f19a-bfbf-4d34-b85f-52cdd59a6c04,chuong-1,0.36,giai-quyet-bai-toan-tren-mtdt,Tính chất của thuật toán bao gồm
a8137789-6f8b-4fb6-86fe-08139c362b6e,chuong-1,0.31,mang-may-tinh,Đường truyền vật lí có thể là
003f6222-929d-44d5-8832-ec4e4733ca16,chuong-1,0.25,may-tinh-dien-tu,Thế hệ 3 máy tính có tốc độ tính khoảng bao nhiêu trên giây
a1eab13c-6630-4172-8ff5-ccf3802682c6,chuong-1,0.17,may-tinh-dien-tu,Thế hệ 4 máy tính có tốc độ tính khoảng bao nhiêu trên giây
39c9470f-2f16-4a1c-829f-880a14379b6a,chuong-1,0.22,giai-quyet-bai-toan-tren-mtdt,"1:xác định bài toán, 2:Lựa chọn phương pháp, 3:xây dựng giải thuật, 4:xây dựng chương trình, 5:thực hiện chương trình, 6:Hiệu chỉnh chương trình. Hãy sắp xếp theo thứ tự đúng của quy trình giải quyết bài toán bằng máy tính"
db18c9e3-be86-44fc-b6cd-27a1ff0699b1,chuong-1,0.29,mang-may-tinh,Các thiết bị mạng bao gồm
97f74f8d-aaa9-4ce0-89ea-788981c8d597,chuong-1,0.38,mang-may-tinh,Mạng đô thị thuộc loại mạng
c448493b-1a75-48ed-b273-dd0f264fdd01,chuong-1,0.39,mang-may-tinh,Việt Nam kết nối internet năm bao nhiêu
7e80b434-2cdf-4a4c-b8bb-e0a9a97c909e,chuong-1,0.25,giai-quyet-bai-toan-tren-mtdt,Quy trình giải quyết bài toán bằng máy tính gồm những giai đoạn nào
3c22d010-60c4-4c84-ba34-6eb342aa451d,chuong-1,0.50,giai-quyet-bai-toan-tren-mtdt,Tính chất của thuật toán bao gồm
5f57b593-2990-4fb4-814b-369f6cfb0a42,chuong-1,0.40,giai-quyet-bai-toan-tren-mtdt,Các cách biểu diễn thuật toán
76cee16c-cffb-4dce-a2b2-94a0ae2f87c3,chuong-1,0.22,mang-may-tinh,Mạng tổng cục thuế thuộc loại mạng
33452c11-12cb-44ba-8f62-dcdb804f12fe,chuong-1,0.22,mang-may-tinh,Giao thức là gì
844b8bde-564b-422c-9e86-c49a64834411,chuong-1,0.41,mang-may-tinh,Phân loại mạng theo cách thức kết nối mạng bao gồm
de639fc2-f4b5-4843-a95b-b6e3d5da4e66,chuong-1,0.53,mang-may-tinh,Khái niệm về internet
9210c176-0408-4259-afc3-02708283845d,chuong-1,0.32,may-tinh-dien-tu,Thế hệ 1 máy tính có tốc độ tính khoảng bao nhiêu trên giây
4b5b03ec-aa4c-4e46-9648-87e79e84b397,chuong-1,0.42,giai-quyet-bai-toan-tren-mtdt,Khối bình hành là khối
79f1fc83-d117-44dc-ab1c-6c1d7c02304b,chuong-1,0.24,mang-may-tinh,Mạng internet thuộc loại mạng
a2371501-76ce-4e6c-a83a-71747a84995e,chuong-1,0.20,mang-may-tinh,Khái niệm internet xuất hiện năm bao nhiêu
4e567cd5-c017-48e1-9e9d-6f3350a90db3,chuong-1,0.50,mang-may-tinh,Mạng tại trường học thuộc loại mạng
e645cf2b-f67a-460b-b60e-d91157886aff,chuong-1,0.25,mang-may-tinh,Phân loại mạng máy tính theo mối quan hệ giữa các máy gồm
8777e82a-6657-4bd2-af31-56f0277d134d,chuong-1,0.31,mang-may-tinh,Phân loại máy tính theo quy mô địa lí được sắp xếp theo sự tăng dần quy mô là
3b6fd0b3-414b-464e-83f1-404d78be26c9,chuong-1,0.26,mang-may-tinh,Mạng máy tính bắt đầu xuất hiện vào thời gian nào
bc730322-78a1-40ca-a4c2-397545a346c3,chuong-1,0.24,phan-cung-phan-mem,Giao diện người dùng gồm có
2982d21f-18d1-4298-aa7d-9f5ab09b064f,chuong-1,0.20,phan-cung-phan-mem,Máy tính chỉ tương tác với bạn khi đã cài
ec39f0c1-43e9-4594-af9c-f6bd1001513b,chuong-1,0.39,may-tinh-dien-tu,Thế hệ 3 có sự ra đời của
19c527bf-01d9-46d2-86c8-1ab115a070d3,chuong-1,0.46,mang-may-tinh,Mạng máy tính là
2933d601-19c5-41b2-9a30-c88ce7969bd4,chuong-1,0.10,phan-cung-phan-mem,Chức năng của hệ điều hành bao gồm
fefea535-a4fd-4345-9fe1-f1ff0c7b9d63,chuong-1,0.36,phan-cung-phan-mem,Phần mềm ứng dụng là
099d1acf-9cd7-4766-9610-0744c4d7e042,chuong-1,0.40,cong-nghe-thong-tin,Truyền thông là
8014b0ab-61ef-4226-9fc0-b2333fe96dc0,chuong-1,0.42,phan-cung-phan-mem,Phân loại phần mềm dựa trên quan điểm người sử dụng gồm
f3512cef-3b1e-4933-be3d-7fc392628132,chuong-1,0.32,cong-nghe-thong-tin,Các lĩnh vực nghiên cứu của tin học
1ec74d39-ae78-4e6f-b162-371524914805,chuong-1,0.38,cong-nghe-thong-tin,"Nghiên cứu thiết kế, triển khai phần mềm, tìm ra cách thức mới sử dụng máy tính, phát triển cách thức giải quyết vấn đề của máy tính một cách hiệu quả là hoạt động của lĩnh cực nghiên cứu nào của tin học"
0e828da6-faf2-4b31-8776-96b937b6eb28,chuong-1,0.30,cong-nghe-thong-tin,Tin học hoá được hiểu là
b1a597c0-5893-4bfc-8d4a-a892a2539c3c,chuong-1,0.17,cong-nghe-thong-tin,Tin học nhằm phục vụ nhu cầu
5e58f0f4-80cb-4911-b1b7-87900235970a,chuong-1,0.38,may-tinh-dien-tu,Máy tính nhúng
1d9b602c-387d-42a2-a4be-f9c8bb96fd7e,chuong-1,0.21,may-tinh-dien-tu,Phân loại máy tính điện tử theo khả năng sử dụng chung gồm
0304f6be-0591-419e-a6cb-c10db2c1cbeb,chuong-1,0.36,cong-nghe-thong-tin,Tin học là môn khoa học nghiên cứu về
c390672d-fe37-419a-b76c-5512f48fc970,chuong-1,0.44,may-tinh-dien-tu,"Máy tính nào phù hợp với nhiều đối tượng sử dụng, sử dụng nhiều trong công nghiệp và giải trí"
4c25de1f-a2b6-494d-825d-a2394fb59ded,chuong-1,0.29,may-tinh-dien-tu,Máy tính cá nhân và máy tính sách tay bắt đầu phổ biến vào thế hệ thứ mấy
6a06aaec-ea46-4108-bf3f-4d9dad5d7958,chuong-1,0.25,phan-cung-phan-mem,Công nghệ tích hợp (IC)
d7999302-2eca-41af-98d9-59e9eb547842,chuong-1,0.23,may-tinh-dien-tu,Máy IBM - 360 hay EC được sản xuất ra trong thế hệ thứ mấy
db413119-fd00-4a1f-b4f9-a4d9eb39813f,chuong-1,0.49,may-tinh-dien-tu,Xu hướng ngày nay trong việc lựa chọn máy tính
890898fc-e9d5-44be-9d08-b064c69525f8,chuong-2,0.39,bieu-dien-ki-tu,Tiếng việt trong Unicode có thể có các dạng nào
095bdf36-2545-4ae1-adf9-5f7d1bf23ec2,chuong-1,0.22,may-tinh-dien-tu,Máy tính đầu tiên sử dụng bóng bán dẫn gồm có bao nhiêu transistors
724d1b3c-6b23-441b-b9bc-bbd0ee010643,chuong-1,0.27,phan-cung-phan-mem,Phần mềm hệ thống là
4110e3d9-a979-449a-b50c-423c633caf5d,chuong-1,0.31,may-tinh-dien-tu,Máy tính có hệ điều hành đơn giản trong thế hệ thứ mấy
4c72bb94-7b5a-475a-9193-32c0d6a1d09d,chuong-1,0.60,may-tinh-dien-tu,Thế hệ thứ 5 có sự ra đời của
be3c8873-ba33-41b1-aa18-f1f0e151630a,chuong-1,0.49,may-tinh-dien-tu,Thế hệ 4 có sự ra đời của
5601ee39-73da-44d7-a31d-82c3d84c254c,chuong-1,0.35,mang-may-tinh,Mục đích của mạng máy tính
e9224a33-c282-458d-bfc9-8eb3379f21a8,chuong-2,0.51,nguyen-tac-chung-bieu-dien-du-lieu,Hình ảnh được biểu diễn theo những nguyên tắc nào
d3f1f321-bab2-4a85-b955-17de41fa0ee9,chuong-1,0.37,may-tinh-dien-tu,Thế hệ 2 có sự ra đời của
90823c64-ab44-474c-986d-85a8fbd39542,chuong-1,0.31,may-tinh-dien-tu,Máy tính điện tử
34fd3b00-0870-48e4-93b5-4928cdc3377d,chuong-1,0.46,may-tinh-dien-tu,Thế hệ 1 có sự ra đời của
4d6363a0-63fb-4e4f-b6f8-0e3d95e99065,chuong-1,0.21,thong-tin-xu-ly-thong-tin,Phân loại hệ thống thông tin theo mục đích phục vụ gồm mấy loại
ac5ca95b-a01e-4a6d-b2ff-be83c1baaa7b,chuong-1,0.28,thong-tin-xu-ly-thong-tin,Hệ thống thông tin là gì
d0fe8054-29bc-45c0-8d60-3f42eb01ae9a,chuong-1,0.52,thong-tin-xu-ly-thong-tin,Quy trình xử lí thông tin bao gồm các hoath động
8ab15069-d04c-4bb3-b974-aa771e60efa7,chuong-1,0.30,thong-tin-xu-ly-thong-tin,"Vấn đề lưu trữ dữ liệu, thông tin phục vụ mục đích"
3c5f1c2a-811c-43cc-b3f1-a12b9e566470,chuong-1,0.33,thong-tin-xu-ly-thong-tin,Dữ liệu
3c9fa869-dab9-4138-a54e-e139cc753e5b,chuong-1,0.54,thong-tin-xu-ly-thong-tin,Các phương pháp nhập dữ liệu phù hợp
30f19582-de74-4ad6-933b-db9881ce7d27,chuong-1,0.31,thong-tin-xu-ly-thong-tin,Data là gì
0e65953d-a745-45c8-9b70-bc88333a5ca5,chuong-1,0.43,thong-tin-xu-ly-thong-tin,"Khi tham gia giao thông, thấy tín hiệu đèn giao thông màu đỏ thì"
1f8f452c-d363-42f5-aac9-911c66770d66,chuong-1,0.40,thong-tin-xu-ly-thong-tin,Vật mang tin là gì
bccfbb42-5d5d-4f64-87b2-5c7eb1a9748c,chuong-1,0.51,thong-tin-xu-ly-thong-tin,Thông tin là gì
387da1b8-1c0a-4d11-8483-d2a72a52149c,chuong-1,0.54,thong-tin-xu-ly-thong-tin,Các đặc trưng của thông tin có giá trị
3c6fda50-15b8-4943-94a9-afba7a54286f,chuong-1,0.51,thong-tin-xu-ly-thong-tin,Hãy xem một quyển sách
31caf38c-075a-4efd-9e28-e3c618ba91d4,chuong-1,0.37,thong-tin-xu-ly-thong-tin,Thông tin có lợi ích như thế nào trong đời sống hàng ngày
11611c3a-2972-4fe0-b2f9-286a856a3b27,chuong-1,0.15,thong-tin-xu-ly-thong-tin,Các thao tác xử lí dữ liệu
1ffe55da-9813-4f2d-9ded-5605e0995463,chuong-1,0.37,may-tinh-dien-tu,Máy tính có các hệ điều hành đa chương trình trong thế hệ thứ mấy
ffba9bbf-c51e-43f6-a0fe-cf0c79e6c1c9,chuong-1,0.34,may-tinh-dien-tu,Lịch sử phát triển máy tính điện tử bao gồm bao nhiêu thế hệ
a6f20cec-1ff9-4898-b912-6a8a025f3734,chuong-1,0.51,may-tinh-dien-tu,Máy tính điện tử đầu tiên với công nghệ bóng chân không trong 1 giây thực hiện được bao nhiêu phép toán
2125beac-69f0-4efd-ba8d-04ceecd15aed,chuong-1,0.34,cong-nghe-thong-tin,Nghiên cứu về thiết kế và chế tạo máy tính và các hệ thống dựa trên máy tính là hoạt động thuộc lĩnh vực nào của tin học
ddcfd687-7283-4a3b-8794-54b95bb71804,chuong-1,0.46,mang-may-tinh,Mạng tại quán game thuộc loại mạng
1164b65d-1cba-8192-afd9-f733bcd26a87,chuong-4,0.33,cac-phan-tu-co-ban,Thông tin nào quyết định kích thước vùng nhớ được cấp phát cho các biến trong Python?
1164b65d-1cba-8129-8e10-e18263b63bf8,chuong-4,0.64,ham-nhap-xuat-du-lieu,Kí hiệu nào điều khiển việc xuống dòng khi in trong Python?
1164b65d-1cba-81ed-8d58-d4e6e45e1d5e,chuong-4,0.55,cac-phan-tu-co-ban,Cho khai báo sau. Kết quả của biểu thức A= a*b +c sẽ có kiểu dữ liệu gì ?
1164b65d-1cba-8138-a7ec-fd9fa5e4d30b,chuong-4,0.33,ham-nhap-xuat-du-lieu,Ngôn ngữ lập trình Python được Guido van Rossum giới thiệu lần đầu vào năm nào?
1164b65d-1cba-8165-a948-c9ad0317e05f,chuong-4,0.55,cac-phan-tu-co-ban,Phạm vi biểu diễn của kiểu số nguyên (int) trong Python là:
1164b65d-1cba-8137-8639-d9e13f0ba374,chuong-4,0.55,ham-nhap-xuat-du-lieu,Hàm nào cho phép nhập một chuỗi ký tự có chứa cả dấu cách trong Python?
1164b65d-1cba-819e-88b2-e5d0172e5f4e,chuong-4,0.55,gioi-thieu-python,Chọn câu trả lời phù hợp nhất. Ngôn ngữ lập trình trong Python là:
1164b65d-1cba-81b1-8334-eaea9bb5623f,chuong-4,0.33,cac-phan-tu-co-ban,Phạm vi giá trị của kiểu str (chuỗi) trong Python là:
1164b65d-1cba-8106-a476-f834de0c0031,chuong-4,0.62,cac-phan-tu-co-ban,Cho khai báo sau. Lệnh nào sau đây sai trong Python?
1164b65d-1cba-8190-a472-d25006d63230,chuong-4,0.33,cac-phan-tu-co-ban,Khai báo nào sau đây là sai trong Python?
1164b65d-1cba-818f-96f9-c3211295e4a7,chuong-4,0.55,cac-phan-tu-co-ban,Đâu là kiểu dữ liệu dẫn xuất trong Python?
1164b65d-1cba-81c9-9711-c890a7ae382f,chuong-4,0.64,cac-phan-tu-co-ban,"Trong các kiểu dữ liệu sau, đâu là kiểu có phạm vi biểu diễn lớn nhất trong Python?"
1164b65d-1cba-8158-be83-faea548fef53,chuong-4,0.55,toan-tu-bieu-thuc,Đoạn chương trình sau in ra kết quả là:
1164b65d-1cba-815a-a54d-d14500569ffe,chuong-4,0.55,ham-nhap-xuat-du-lieu,"Đầu ra của đoạn chương trình sau là gì ?
"
1164b65d-1cba-81ec-85fa-da3ec3cd4353,chuong-4,0.55,cac-phan-tu-co-ban,Đâu là một khai báo mảng 2 chiều đúng trong C ?
1164b65d-1cba-8165-9072-eaddf41784c2,chuong-4,0.33,cac-phan-tu-co-ban, Lựa chọn nào dưới đây chỉ ra thứ tự tăng của miền giá trị các kiểu dữ liệu trong Python?
1164b65d-1cba-8121-9b25-e6630e29d436,chuong-4,0.55,toan-tu-bieu-thuc,Đâu là ký hiệu của toán tử logic “and” trong Python?
1164b65d-1cba-81a1-916a-c908a750fa9b,chuong-4,0.55,cau-truc-lap-trinh,Cho biết kết quả của chương trình sau:
1164b65d-1cba-81af-af19-e12c13dbdf68,chuong-4,0.64,cau-truc-lap-trinh,Cho biết kết quả của chương trình sau:
1164b65d-1cba-8112-bc88-d26e19b20529,chuong-4,0.55,toan-tu-bieu-thuc,Toán tử nào sau đây dùng để so sánh hai biến trong Python?
1164b65d-1cba-8194-8514-d3c623fe41a6,chuong-4,0.55,cac-phan-tu-co-ban,Chọn cách khai báo biến đúng?
1164b65d-1cba-8169-9db1-ec0265119acd,chuong-4,0.55,toan-tu-bieu-thuc,Cho biết kết quả của biểu thức : (5//3 + 1) % 4
1164b65d-1cba-816c-9e56-e9508fc3c802,chuong-4,0.33,cau-truc-lap-trinh,Cho biết kết quả của chương trình sau:
1164b65d-1cba-8114-9c8f-c963500865a6,chuong-4,0.55,ham-nhap-xuat-du-lieu,Hàm input() nằm trong thư viện nào trong Python?
1164b65d-1cba-819a-bee6-f82f20011087,chuong-4,0.55,cac-phan-tu-co-ban,Hằng là đại lượng:
1164b65d-1cba-81db-ace2-ef6180ad34bf,chuong-4,0.33,toan-tu-bieu-thuc,Kết quả của đoạn chương trình sau là:
1164b65d-1cba-8171-b8de-eab610c77370,chuong-4,0.33,cac-phan-tu-co-ban,Từ khóa nào trong Python được sử dụng để khai báo hằng số?
1164b65d-1cba-81ce-95a8-ea8f6a038b9d,chuong-4,0.64,cau-truc-lap-trinh,Dấu nào dùng để kết thúc phần lớn các câu lệnh trong Python?
1164b65d-1cba-81aa-a820-d55c9240a823,chuong-4,0.55,cau-truc-lap-trinh,Giá trị của x được hiển thị trên màn hình là:
1164b65d-1cba-8154-aaa4-ff41091b7ce7,chuong-4,0.55,ham-nhap-xuat-du-lieu,Hàm print() trong Python nằm trong thư viện nào?
1164b65d-1cba-8186-9ac9-f2f3cd2092de,chuong-4,0.77,cac-phan-tu-co-ban,Chọn khai báo đúng cho mảng A gồm 20 số nguyên trong Python?
1164b65d-1cba-81c7-a1ba-e5069c252639,chuong-4,0.55,cau-truc-lap-trinh,Hãy cho biết giá trị của S sau khi thực hiện đoạn chương trình sau:
1164b65d-1cba-8145-bacc-f040120a2047,chuong-4,0.55,cau-truc-lap-trinh,"Để thực hiện vòng lặp với N lần trong Python, cách viết nào sau đây là đúng?"
1164b65d-1cba-810d-b2bc-e24e5aa4c0f0,chuong-4,0.55,cac-phan-tu-co-ban,Đâu là khai báo hợp lệ trong Python?
1164b65d-1cba-816f-88bf-df5862efadea,chuong-4,0.55,toan-tu-bieu-thuc,Đâu không phải toán tử logic hay quan hệ ?
1164b65d-1cba-81e3-8647-c162f905cb9f,chuong-4,0.77,cac-phan-tu-co-ban,Cách khai báo nào sau đây là đúng ?
1164b65d-1cba-81c7-ab76-d286f702c3fe,chuong-4,0.55,cac-phan-tu-co-ban,Chọn cách khai báo đúng ?
1164b65d-1cba-81e8-8825-c5f1b0bee98e,chuong-4,0.77,ham-nhap-xuat-du-lieu,Đâu là output của đoạn chương trình sau:
1164b65d-1cba-8114-a3bc-e3f044f7363a,chuong-4,0.55,toan-tu-bieu-thuc,Kết quả hiển thị của đoạn chương trình Python sau là gì?
1164b65d-1cba-81a8-a45f-f9d6d0bf8115,chuong-4,0.55,cau-truc-lap-trinh,Cho đoạn chương trình sau. Kết quả thu được của đoạn chương trình là:
1164b65d-1cba-81ed-be7e-dbcb3b69dc5b,chuong-4,0.55,cau-truc-lap-trinh,Kết quả của đoạn chương trình dưới đây là:
1164b65d-1cba-81e4-a977-db35aaa96f5b,chuong-4,0.64,cac-phan-tu-co-ban,Khai báo nào sau đây là đúng?
1164b65d-1cba-8140-a59c-c5b923f6c20b,chuong-4,0.64,toan-tu-bieu-thuc,Kết quả nhận được khi thực hiện đoạn chương trình sau là:
1164b65d-1cba-813a-b210-d433e833f81f,chuong-4,0.33,cau-truc-lap-trinh,Cho chương trình sau. Kết quả nhận được trên màn hình là:
1164b65d-1cba-81dd-8591-c3539af5963b,chuong-4,0.55,cau-truc-lap-trinh,Cho đoạn chương trình sau. Đoạn chương trình trên hiển thị kết quả là:
1164b65d-1cba-8146-96dd-e589abbeca79,chuong-4,0.55,cau-truc-lap-trinh,Cặp dấu dùng để mở đầu và kết thúc một khối lệnh trong Python là:
1164b65d-1cba-81ac-b02e-fc1fc4b56ad1,chuong-4,0.55,cau-truc-lap-trinh,Kết quả nhận được sau khi thực hiện đoạn chương trình sau là:
1164b65d-1cba-818c-84ce-f2c4d856093f,chuong-4,0.64,cau-truc-lap-trinh,Cấu trúc chung của một chương trình Python bao gồm các phần nào sau đây?
1164b65d-1cba-81d0-8a6a-fdf384312e74,chuong-4,0.64,cau-truc-lap-trinh,Đâu là cách viết chú thích đúng trong Python?
1164b65d-1cba-818c-ae67-fcf9787f6c50,chuong-4,0.55,cau-truc-lap-trinh,Cho biết kết quả của đoạn chương trình sau:
1164b65d-1cba-813b-b29e-d62fc670c3f3,chuong-4,0.55,cau-truc-lap-trinh,Cho đoạn chương trình sau. Kết quả của n sau khi thực hiện đoạn chương trình trên là:
1164b65d-1cba-81dc-a72f-d63826c94b9e,chuong-4,0.62,cac-phan-tu-co-ban,Khai báo một mảng trong Python có thể được thực hiện như thế nào?
1164b65d-1cba-81f9-8d6f-d15ca283b5a7,chuong-4,0.33,ham-nhap-xuat-du-lieu,Định dạng nào sau đâu có thể sử dụng để in số nguyên không dấu ?
1164b65d-1cba-8116-8134-ea7c5e411756,chuong-4,0.55,cau-truc-lap-trinh,Cho đoạn chương trình sau. Kết quả của đoạn chương trình trên là:
1164b65d-1cba-8178-8792-d9d5aaf94dce,chuong-4,0.64,cau-truc-lap-trinh,Cho đoạn chương trình sau. Kết quả của đoạn chương trình trên là:
1164b65d-1cba-8174-b427-ebad61e45660,chuong-4,0.33,cau-truc-lap-trinh,Kết quả của đoạn chương trình trên là:
1164b65d-1cba-8137-b99a-dbccf9e01c1f,chuong-4,0.55,toan-tu-bieu-thuc,Cho biểu thức A = not (0 and 1 or 1 and 0). Giá trị logic của A là:
1164b65d-1cba-81ad-81d8-e8aee8c5b5ac,chuong-4,0.55,toan-tu-bieu-thuc,Toán tử ++i được hiểu là:
1164b65d-1cba-8161-948f-f24cd47f1d6a,chuong-4,0.55,toan-tu-bieu-thuc,Kết quả của chương trình sau là gì?
1164b65d-1cba-8125-b194-e71073336c91,chuong-4,0.64,toan-tu-bieu-thuc,Phép toán % có ý nghĩa gì ?
1164b65d-1cba-81e3-b9c0-ca562f5e142c,chuong-4,0.55,ham-nhap-xuat-du-lieu,Hàm nào dưới đây để in một kí tự ra màn hình mà không cần mã định dạng?
1164b65d-1cba-81eb-9c82-e5dd5779ea97,chuong-4,0.33,ham-nhap-xuat-du-lieu,Kết quả in ra màn hình của chương trình sau: 
1164b65d-1cba-8184-a259-d31f8de00cfc,chuong-4,0.33,cau-truc-lap-trinh,Kết quả của chương trình sau là:
1164b65d-1cba-81ed-a29c-cb0f58c8911e,chuong-4,0.77,ham-nhap-xuat-du-lieu,Tìm lỗi sai trong chương trình sau (in ra kết quả là tổng của 123 và 456)
1164b65d-1cba-819a-9312-ff4d707012f3,chuong-4,0.55,cac-phan-tu-co-ban,Lệnh khai báo biến nào sau đây trong Python là không đúng?
1164b65d-1cba-819b-a87b-c17c02301607,chuong-4,0.55,toan-tu-bieu-thuc,Cho biểu thức: (-3 + 4 % 5 // 2). Kết quả in ra giá trị của biểu thức là:
1164b65d-1cba-815f-8861-e9dad731f66b,chuong-4,0.55,cac-phan-tu-co-ban,Cú pháp nào sau đây là đúng trong Python?
1164b65d-1cba-8193-b6a1-dcf12bb5d75e,chuong-4,0.33,cau-truc-lap-trinh,Kết quả của chương trình sau là gì?
1164b65d-1cba-81af-ba71-c400748034f5,chuong-4,0.55,cau-truc-lap-trinh,Kết quả của chương trình sau là gì?
